Ensembl_ID,log2FoldChange,pvalue,Object_name,chr,start,end
ENSG00000238015.2,1.9879277510156,0.0437836942097039,RAI1-AS1,1,78666272,78666695
ENSG00000238164.6,1.05512670441384,0.0319718957720786,TNFRSF14-AS1,1,2549920,2557031
ENSG00000238260.2,-1.81244851491052,0.0181348042393676,lncRNA:novel transcript,1,3622857,3624786
ENSG00000239213.7,1.06490056803502,0.0120725573202811,NCK1-DT,3,136835345,136862618
ENSG00000240152.2,-1.57590348172961,0.0373563868090569,LINC02271,4,61143656,61153962
ENSG00000241728.5,-1.0795805131123,0.0023196117162119,"lncRNA:novel transcript, sense overlapping C21orf2",21,44328944,44330221
ENSG00000242258.2,-1.609745794083,0.0401141520397967,LINC00996,7,150433654,150448141
ENSG00000242327.1,-1.26702802553911,0.0017415438974168,LINC00996,15,52095295,52095747
ENSG00000246225.7,1.16542752011478,0.038184109312788,"lncRNA:novel transcript, antisense to SVIP",11,22829380,22945393
ENSG00000246308.3,1.23426224727796,0.0264749877619435,"lncRNA:novel transcript, antisense to ZBED5",11,10809199,10822931
ENSG00000248839.1,-1.62661232462686,0.0033116377078624,lncRNA:novel transcript,3,98522570,98525334
ENSG00000250135.1,1.17133714763794,0.0061079142789061,lncRNA:novel transcript,1,32170733,32176568
ENSG00000250302.3,-1.66161277846945,0.0414683452312003,LINC01618,4,52712394,52866821
ENSG00000253819.2,2.02347004357597,0.0073079355218317,LINC01151,8,122485194,122733804
ENSG00000253945.1,1.02952720017152,0.000814967717041,LINC01151,8,95403802,95403894
ENSG00000254802.1,-1.19049544481671,0.0148278480729303,lncRNA:novel transcript,8,60965802,60967775
ENSG00000255084.1,-1.87959434991162,0.0172977688589428,lncRNA:novel transcript,11,78533176,78558565
ENSG00000255092.1,-1.25076759233749,0.0240235092325713,lncRNA:novel transcript,11,44606170,44608101
ENSG00000255248.10,1.0308232419645,0.01765249587922,MIR100HG,11,122028325,122556721
ENSG00000255321.1,-1.55836425514953,0.0025721253424502,lncRNA:novel transcript,8,60551957,60553036
ENSG00000255449.1,-2.18717017462453,0.0077666906397779,"lncRNA:novel transcript, antisense to AAMDC",11,77866412,77870091
ENSG00000257000.1,-1.19902774709291,0.03335634278523,lncRNA:novel transcript,12,132077803,132080460
ENSG00000257226.2,-1.51662191998054,0.0362317695732108,"lncRNA:novel transcript, antisense to ARHGAP15",2,143765940,143776119
ENSG00000257607.1,-1.05251741937565,0.0008199946986531,"lncRNA:novel transcript, antisense to GPR146",7,1055360,1059261
ENSG00000258430.1,-1.26329388194409,0.0019042553604838,"lncRNA:novel transcript, antisense to AKT1",14,104769349,104770271
ENSG00000258554.1,-1.16374806375101,0.0106994814676009,"lncRNA:novel transcript, antisense to CDK2",12,55966838,55967474
ENSG00000258761.1,-1.20049941990566,0.0312105393919987,"lncRNA:novel transcript, antisense to SLCO3A1",15,92162798,92172436
ENSG00000258964.1,1.75295731670688,0.0108609119473615,lncRNA:novel transcript,14,61734138,61776260
ENSG00000259363.6,1.64161132478734,0.0025457219326539,lncRNA:novel transcript,15,99805793,99916818
ENSG00000259418.1,1.69767337817666,0.0208070024512583,"lncRNA:novel transcript, antisense to SORD",15,45041716,45058707
ENSG00000259453.1,-1.59922313199007,0.048592926061097,"lncRNA:novel transcript, sense intronic to AKAP13",15,85701109,85702771
ENSG00000259792.1,1.11859110491287,0.0014812079731251,"lncRNA:novel transcript, antisense to TBC1D2B",15,77993405,77995289
ENSG00000260306.1,1.7424408667649,0.0183203449577219,lncRNA:novel transcript,16,21794095,21795759
ENSG00000260388.2,-1.14711356884122,0.0054696425998786,LINC00562,13,47930153,47932622
ENSG00000260507.1,-1.25485381267493,0.0338164709599102,lncRNA:novel transcript,16,90105095,90106316
ENSG00000260862.1,-1.01298799553579,0.0454708729496735,lncRNA:novel transcript,16,82773319,82829638
ENSG00000261366.1,-1.23105685214438,0.0275208778626677,MANEA-DT,6,95575183,95577450
ENSG00000261544.1,-1.20689470054551,0.0426294181979955,"lncRNA:novel transcript, intronic to DENND4A",15,65766460,65767398
ENSG00000261558.2,-1.48574778885791,0.0070590495274223,LINC01859,19,23015059,23031818
ENSG00000261759.1,1.34468777232597,0.0035392652756906,"lncRNA:novel transcript, antisense to ITPRIPL2",16,19119976,19121629
ENSG00000261790.2,1.0121354153,0.0288059592179662,lncRNA:novel transcript,16,1984877,1990477
ENSG00000262979.1,-1.04726101522497,0.0311256132932784,lncRNA:novel transcript,17,80315651,80316633
ENSG00000263171.1,1.58844087726388,0.017864368136807,"lncRNA:novel transcript, antisense to KCTD11",17,7352687,7354944
ENSG00000263787.1,1.31787935990454,0.0241338831449123,SKAP1-AS1,17,48185938,48204529
ENSG00000263809.1,1.37419548780228,1.10911163563551e-05,SKAP1-AS1,17,8368638,8383187
ENSG00000266237.1,-2.05217192932152,0.0194207740349898,"lncRNA:novel transcript, sense intronic to TAF4B",18,26266009,26267409
ENSG00000267248.4,-1.82238485935821,0.0346353024282574,lncRNA:novel transcript,17,60122642,60135743
ENSG00000267436.1,-1.20953648972257,0.0179023095480061,"lncRNA:novel transcript, antisense to MFSD12",19,3544199,3557569
ENSG00000267526.1,1.77964925711894,0.0326944630018475,"lncRNA:novel transcript, antisense to MFSD12",17,60063004,60064782
ENSG00000267547.1,1.4806551375815,0.0280875031688935,lncRNA:novel transcript,17,35403837,35404373
ENSG00000267618.5,1.1354770301941,0.0473330280813607,lncRNA:novel transcript,17,35011349,35121493
ENSG00000268292.1,-1.27867186351408,0.0141635844682973,"lncRNA:novel transcript, antisense to C22orf25",22,20064552,20065705
ENSG00000268996.3,-1.55106389406267,0.0104673599537743,MAN1B1-DT,9,137084946,137086817
ENSG00000269386.6,1.36171328865988,0.0197872620477434,RAB11B-AS1,19,8374372,8390685
ENSG00000269949.1,-2.16914274367569,0.0040524752578105,lncRNA:novel transcript,4,56960927,56961373
ENSG00000270008.1,1.31577766668539,0.0440117658774336,lncRNA:novel transcript,13,32425358,32432954
ENSG00000270149.5,1.08886372978226,0.0010452544690446,lncRNA:novel transcript,1,160997957,161038962
ENSG00000270959.1,1.76179980197574,0.045971317388464,LPP-AS2,3,188151206,188154069
ENSG00000270972.1,1.81817407197765,0.0004723291584853,lncRNA:novel transcript,11,333192,333688
ENSG00000271519.1,-1.65070195666975,0.0462532290579293,lncRNA:novel transcript,X,35864858,35869631
ENSG00000271732.1,-1.30164994514256,0.0455962726231951,lncRNA:novel transcript,1,16617391,16617729
ENSG00000272335.1,1.68027680302683,0.0070831660925154,lncRNA:novel transcript,5,44826076,44828592
ENSG00000272638.1,2.05642745696171,0.0261457366036108,"lncRNA:novel transcript, antisense to NOD1",7,30424672,30425412
ENSG00000272669.1,1.3580559997173,0.0058050556289573,"lncRNA:novel transcript, antisense to SUN2",22,38742625,38743115
ENSG00000273066.5,-1.97663022818043,0.014812903214401,lncRNA:novel transcript,9,136799223,136810042
ENSG00000273272.2,1.28360331514249,0.0038748787435091,lncRNA:novel transcript,22,50541108,50543011
ENSG00000273891.1,2.36973309987184,0.0252320241865684,"lncRNA:novel transcript, antisense to NSMCE4A",10,121965764,121967700
ENSG00000276449.1,1.08597073254879,0.0285101945080651,lncRNA:novel transcript,19,57449689,57453011
ENSG00000276809.1,1.63601428976742,0.0198071772340717,"lncRNA:novel transcript, sense intronic to DNAJC3",13,95744726,95745765
ENSG00000277007.1,-1.52537709346592,0.0369681225209828,lncRNA:novel transcript,1,219270774,219273387
ENSG00000277969.1,1.58218296651021,0.0494014229319075,lncRNA:novel transcript,17,38702449,38704747
ENSG00000279278.1,-1.37500568364358,0.0013519294779032,lncRNA:novel transcript,22,22264601,22273020
ENSG00000284070.1,1.24834395906892,0.0205989469945663,lncRNA:novel transcript,22,24645171,24651657
ENSG00000284664.1,-1.90428262447075,0.0199662803608462,lncRNA:novel transcript,14,64349677,64352284
ENSG00000284738.2,2.55446280732837,0.0002822570017016,"lncRNA:novel transcript, antisense to DENND4B",1,153923284,153935245
ENSG00000285117.1,-1.45661025794115,0.0006381020993954,lncRNA:novel transcript,15,43179793,43206481
ENSG00000285625.1,-1.06275557226318,0.0376256557401735,lncRNA:novel transcript,12,56714612,56741535
ENSG00000285848.1,-2.29623201334781,0.0100372521116338,"lncRNA:novel transcript, antisense to CRISPLD2",16,84817182,84856665
ENSG00000285867.1,1.34634245566671,0.042352289797151,lncRNA:Novel transcript,1,153586813,153606283
ENSG00000285994.1,2.21634145521578,0.0006268222092599,"lncRNA:novel transcript, sense intronic to CAMK1D",10,12563151,12567351
ENSG00000286292.2,1.19002877316487,0.0378677443203435,lncRNA:novel transcript,4,184475196,184502681
ENSG00000286388.1,2.49116767810762,8.90193753919502e-05,lncRNA:novel transcript,5,1345197,1350786
ENSG00000286535.1,-1.70886973085707,0.0211359381551767,"lncRNA:novel transcript, antisense to ASAP1",8,130358787,130362461
ENSG00000286707.1,-1.01543075217321,0.0423531794508204,lncRNA:novel transcript,2,26298570,26306340
ENSG00000286872.1,-1.29966181358702,0.0144544480659,"lncRNA:novel transcript, antisense to TM6SF1",15,83095333,83108754
ENSG00000287040.1,-1.35441086323063,0.0246507574460522,lncRNA:novel transcript,1,159900475,159903431
ENSG00000287252.2,-2.39077945470211,0.0073058667780071,lncRNA:novel transcript,6,27757416,27763269
ENSG00000287892.1,1.58992112511061,0.0183442285230371,"lncRNA:novel transcript, antisense to LRRK1",15,101058647,101063904
ENSG00000287967.1,-1.67221307028421,0.0002753105361598,"lncRNA:novel transcript, antisense to UQCR10",22,29767091,29768096
ENSG00000288684.1,1.10423741887971,1.08154180632758e-07,"lncRNA:novel transcript, antisense to UQCR10",9,32455323,32552603
ENSG00000288756.1,2.49377001714268,0.0205790322849755,"lncRNA:novel transcript, antisense to PEX2",8,77000170,77008111
ENSG00000288804.1,1.47105092404695,0.0476720038612091,lncRNA:novel transcript,1,65067808,65069453
ENSG00000288811.1,3.22972587869143,9.32653185034535e-08,lncRNA:novel transcript,22,18349942,18361190
ENSG00000288849.1,1.44791181646459,0.0005718920138689,lncRNA:novel transcript,16,83808101,83916173
ENSG00000288855.1,1.39889151779508,0.0153064468257917,"lncRNA:novel transcript, sense intronic to NIN",14,50736300,50737517
ENSG00000288881.1,-1.19360462665022,0.0051099590688576,"lncRNA:novel transcript, sense intronic to NRF1",7,129642758,129645063
ENSG00000288983.1,1.71098814243911,0.0157056026456275,lncRNA:novel transcript,16,30634507,30635572
ENSG00000289137.1,-1.2883927920332,0.012208010843172,lncRNA:novel transcript,14,99284624,99287369
ENSG00000289227.1,-1.92754579660976,0.0048711000856742,"lncRNA:novel transcript, sense intronic to SLC44A1",9,105402975,105404255
ENSG00000289251.1,-1.55756015100332,0.0150920869605441,lncRNA:novel transcript,7,45187005,45192619
ENSG00000289276.1,-1.03447331139773,0.005796223650561,"lncRNA:novel transcript, sense intronic to EFHC1and PAQR8",6,52364084,52365145
ENSG00000289295.1,-1.44285051408019,0.0094755315270397,"lncRNA:novel transcript, antisense to TRMT10B",9,37776166,37777224
ENSG00000289321.1,-1.66312366828134,0.0217702166209,lncRNA:novel transcript,1,146486650,146487965
ENSG00000289380.1,-1.20078839379237,0.0007309815226277,"lncRNA:novel transcript, sense intronic to PRDM2",1,13757778,13758465
ENSG00000289419.1,1.90552784729996,0.0005482633304754,"lncRNA:novel transcript, sense intronic to BCL9",1,147608331,147610187
ENSG00000289472.1,-1.03953736495377,0.0034811653091116,"lncRNA:novel transcript, sense intronic to ZFX",X,24168659,24169609
ENSG00000289514.1,-1.28937364083002,0.025149416670068,"lncRNA:novel transcript, antisense to ANK1",8,41797777,41799176
ENSG00000289565.1,-1.00611226643552,0.0078258736243982,"lncRNA:novel transcript, antisense to ANK1",1,145917714,145926741
ENSG00000289626.1,-1.3002449264498,0.0432540478955336,"lncRNA:novel transcript, sense intronic to ZFP36L1",14,68794739,68795250
ENSG00000289627.1,-1.02647670991134,0.0379710984533789,"lncRNA:novel transcript, sense intronic to SPTBN1",2,54581577,54582580
